"","Code","Municipality.x","population_tcu.","hot","cold"
"1878","291130","GENTIO DO OURO",11284,0,0
"1879","291140","GLORIA",15247,0,0
"1880","291150","GONGOGI",6852,0,0
"1881","291160","GOVERNADOR MANGABEIRA",20800,0,0
"1882","291165","GUAJERU",6371,0,0
"1883","291170","GUANAMBI",85353,0,0
"1884","291180","GUARATINGA",20565,0,0
"1885","291185","HELIOPOLIS",12946,0,0
"1886","291190","IACU",23950,0,0
"1887","291200","IBIASSUCE",8849,0,0
"1888","291210","IBICARAI",21083,0,0
"1889","291220","IBICOARA",19990,0,0
"1890","291230","IBICUI",16262,0,0
"1891","291240","IBIPEBA",18421,0,0
"1892","291250","IBIPITANGA",14989,1,0
"1893","291260","IBIQUERA",4047,0,0
"1894","291270","IBIRAPITANGA",23433,0,0
"1895","291280","IBIRAPUA",8740,0,0
"1896","291290","IBIRATAIA",14476,0,0
"1897","291300","IBITIARA",16463,0,0
"1898","291310","IBITITA",17048,0,0
"1899","291320","IBOTIRAMA",27076,0,0
"1900","291330","ICHU",6232,0,0
"1901","291340","IGAPORA",15661,0,0
"1902","291345","IGRAPIUNA",12963,0,0
"1903","291350","IGUAI",27006,0,0
"1904","291360","ILHEUS",157639,0,0
"1905","291370","INHAMBUPE",40720,0,0
"1906","291380","IPECAETA",14229,0,0
"1907","291390","IPIAU",45969,0,0
"1908","291400","IPIRA",59281,0,0
"1909","291410","IPUPIARA",9954,0,0
"1910","291420","IRAJUBA",7295,0,0
"1911","291430","IRAMAIA",7874,0,0
"1912","291440","IRAQUARA",25728,0,0
"1913","291450","IRARA",29305,0,0
"1914","291460","IRECE",74050,0,0
"1915","291465","ITABELA",30901,0,0
"1916","291470","ITABERABA",64795,0,0
"1917","291480","ITABUNA",214123,0,0
"1918","291490","ITACARE",29051,0,0
"1919","291500","ITAETE",16164,0,0
"1920","291510","ITAGI",12140,0,0
"1921","291520","ITAGIBA",14331,0,0
"1922","291530","ITAGIMIRIM",6784,0,0
"1923","291535","ITAGUACU DA BAHIA",14650,0,0
"1924","291540","ITAJU DO COLONIA",6515,0,0
"1925","291550","ITAJUIPE",20309,0,0
"1926","291560","ITAMARAJU",64423,1,0
"1927","291570","ITAMARI",7971,0,0
"1928","291580","ITAMBE",22474,0,0
"1929","291590","ITANAGRA",6433,0,0
"1930","291600","ITANHEM",19231,0,0
"1931","291610","ITAPARICA",22440,0,0
"1932","291620","ITAPE",8300,0,0
"1933","291630","ITAPEBI",10173,0,0
"1934","291640","ITAPETINGA",77408,0,0
"1935","291650","ITAPICURU",36173,0,0
"1936","291660","ITAPITANGA",10284,0,0
"1937","291680","ITARANTIM",19937,0,0
"1938","291685","ITATIM",14588,0,0
"1939","291690","ITIRUCU",12482,0,0
"1940","291700","ITIUBA",36140,0,0
"1941","291710","ITORORO",20394,0,0
"1942","291720","ITUACU",19095,0,0
"1943","291730","ITUBERA",28870,0,0
"1944","291733","IUIU",11038,0,0
"1945","291735","JABORANDI",8176,0,0
"1946","291740","JACARACI",14855,1,0
"1947","291750","JACOBINA",80749,0,0
"1948","291760","JAGUAQUARA",54913,0,0
"1949","291770","JAGUARARI",33915,0,0
"1950","291780","JAGUARIPE",19162,0,0
"1951","291790","JANDAIRA",10742,0,0
"1952","291800","JEQUIE",156277,0,0
"1953","291810","JEREMOABO",40832,0,0
"1954","291820","JIQUIRICA",14576,0,0
"1955","291830","JITAUNA",10470,0,0
"1956","291835","JOAO DOURADO",25606,0,0
"1957","291840","JUAZEIRO",219544,0,0
"1958","291845","JUCURUCU",8856,0,0
"1959","291850","JUSSARA",15241,1,0
"1960","291855","JUSSARI",5706,1,0
"1961","291860","JUSSIAPE",5777,1,0
"1962","291870","LAFAIETE COUTINHO",3663,0,0
"1963","291875","LAGOA REAL",15870,0,0
"1964","291880","LAJE",24214,0,0
"1965","291890","LAJEDAO",3993,0,0
"1966","291900","LAJEDINHO",3735,0,0
"1967","291905","LAJEDO DO TABOCAL",8591,1,0
"1968","291910","LAMARAO",8078,0,0
"1969","291915","LAPAO",27323,0,0
"1970","291920","LAURO DE FREITAS",204669,0,0
"1971","291930","LENCOIS",11586,0,0
"1972","291940","LICINIO DE ALMEIDA",12357,0,0
"1973","291950","LIVRAMENTO DE NOSSA SENHORA",46372,0,0
"1974","291955","LUIS EDUARDO MAGALHAES",92671,0,0
"1975","291960","MACAJUBA",11318,1,0
"1976","291970","MACARANI",19056,0,0
"1977","291980","MACAUBAS",50481,1,0
"1978","291990","MACURURE",7752,0,0
"1979","291992","MADRE DE DEUS",21754,0,0
"1980","291995","MAETINGA",2386,0,0
"1981","292000","MAIQUINIQUE",10294,0,0
"1982","292010","MAIRI",18535,0,0
"1983","292020","MALHADA",16875,0,0
"1984","292030","MALHADA DE PEDRAS",8326,0,0
"1985","292040","MANOEL VITORINO",12944,0,0
"1986","292045","MANSIDAO",13822,0,0
"1987","292050","MARACAS",19973,0,0
"1988","292060","MARAGOGIPE",44902,0,0
"1989","292070","MARAU",20664,0,0
"1990","292080","MARCIONILIO SOUZA",10357,1,0
"1991","292090","MASCOTE",13619,0,0
"1992","292100","MATA DE SAO JOAO",47643,0,0
"1993","292105","MATINA",12359,0,0
"1994","292110","MEDEIROS NETO",22741,0,0
"1995","292120","MIGUEL CALMON",25771,0,0
"1996","292130","MILAGRES",10838,0,0
"1997","292140","MIRANGABA",18603,0,0
"1998","292145","MIRANTE",8264,0,0
"1999","292150","MONTE SANTO",49145,0,0
"2000","292160","MORPARA",8476,0,0
"2001","292170","MORRO DO CHAPEU",35466,0,0
"2002","292180","MORTUGABA",12063,0,0
"2003","292190","MUCUGE",8725,0,0
"2004","292200","MUCURI",42729,0,0
"2005","292205","MULUNGU DO MORRO",10469,1,0
"2006","292210","MUNDO NOVO",27153,0,0
"2007","292220","MUNIZ FERREIRA",7464,1,0
"2008","292225","MUQUEM DE SAO FRANCISCO",11479,0,0
"2009","292230","MURITIBA",29420,0,0
"2010","292240","MUTUIPE",22340,0,0
"2011","292250","NAZARE",28661,0,0
"2012","292260","NILO PECANHA",14156,1,0
"2013","292265","NORDESTINA",13197,0,0
"2014","292270","NOVA CANAA",16482,0,0
"2015","292273","NOVA FATIMA",7830,0,0
"2016","292275","NOVA IBIA",6518,0,0
"2017","292280","NOVA ITARANA",8328,0,0
"2018","292285","NOVA REDENCAO",9126,0,0
"2019","292290","NOVA SOURE",27047,0,0
"2020","292300","NOVA VICOSA",44170,0,0
"2021","292303","NOVO HORIZONTE",12653,0,0
"2022","292305","NOVO TRIUNFO",15445,0,0
"2023","292310","OLINDINA",28373,1,0
"2024","292320","OLIVEIRA DOS BREJINHOS",21797,0,0
"2025","292330","OURICANGAS",8575,0,0
"2026","292335","OUROLANDIA",17567,0,0
"2027","292340","PALMAS DE MONTE ALTO",21840,0,0
"2028","292360","PARAMIRIM",21777,1,0
"2029","292370","PARATINGA",32274,0,0
"2030","292380","PARIPIRANGA",29124,0,0
"2031","292390","PAU BRASIL",9550,0,0
"2032","292400","PAULO AFONSO",119213,0,0
"2033","292405","PE DE SERRA",13535,0,0
"2034","292410","PEDRAO",7438,0,0
"2035","292420","PEDRO ALEXANDRE",16698,1,0
"2036","292430","PIATA",16854,0,0
"2037","292440","PILAO ARCADO",35295,0,0
"2038","292450","PINDAI",16308,0,0
"2039","292460","PINDOBACU",20048,0,0
"2040","292465","PINTADAS",10353,0,0
"2041","292467","PIRAI DO NORTE",10050,0,0
"2042","292470","PIRIPA",10253,0,0
"2043","292480","PIRITIBA",25162,0,0
"2044","292490","PLANALTINO",9415,0,0
"2045","292500","PLANALTO",26581,0,0
"2046","292510","POCOES",46885,0,0
"2047","292520","POJUCA",40401,0,0
"2048","292525","PONTO NOVO",14729,0,0
"2049","292530","PORTO SEGURO",152529,0,0
"2050","292540","POTIRAGUA",6623,0,0
"2051","292550","PRADO",28214,0,0
"2052","292560","PRESIDENTE DUTRA",15180,0,0
"2053","292570","PRESIDENTE JANIO QUADROS",12028,0,0
"2054","292575","PRESIDENTE TANCREDO NEVES",28272,0,0
"2055","292580","QUEIMADAS",25428,0,0
"2056","292590","QUIJINGUE",27672,0,0
"2057","292593","QUIXABEIRA",8939,0,0
"2058","292595","RAFAEL JAMBEIRO",22643,0,0
"2059","292600","REMANSO",41324,0,0
"2060","292610","RETIROLANDIA",14588,0,0
"2061","292620","RIACHAO DAS NEVES",22330,0,0
"2062","292630","RIACHAO DO JACUIPE",33498,0,0
"2063","292640","RIACHO DE SANTANA",35757,0,0
"2064","292650","RIBEIRA DO AMPARO",14631,0,0
"2065","292660","RIBEIRA DO POMBAL",54097,0,0
"2066","292665","RIBEIRAO DO LARGO",4896,0,0
"2067","292670","RIO DE CONTAS",12878,0,0
"2068","292680","RIO DO ANTONIO",15521,0,0
"2069","292690","RIO DO PIRES",11672,0,0
"2070","292700","RIO REAL",41209,0,0
"2071","292710","RODELAS",9548,0,0
"2072","292720","RUY BARBOSA",30900,0,0
"2073","292730","SALINAS DA MARGARIDA",16047,0,0
"2074","292740","SALVADOR",2900319,0,0
"2075","292750","SANTA BARBARA",20971,0,0
"2076","292760","SANTA BRIGIDA",13917,0,0
"2077","292770","SANTA CRUZ CABRALIA",28058,0,0
"2078","292780","SANTA CRUZ DA VITORIA",6241,0,0
"2079","292790","SANTA INES",10583,0,0
"2080","292800","SANTALUZ",37704,0,0
"2081","292805","SANTA LUZIA",12308,0,0
"2082","292810","SANTA MARIA DA VITORIA",39707,0,0
"2083","292820","SANTANA",26792,0,0
"2084","292830","SANTANOPOLIS",8987,0,0
"2085","292840","SANTA RITA DE CASSIA",28613,0,0
"2086","292850","SANTA TERESINHA",10520,0,0
"2087","292860","SANTO AMARO",60190,0,0
"2088","292870","SANTO ANTONIO DE JESUS",103204,0,0
"2089","292880","SANTO ESTEVAO",53666,0,0
"2090","292890","SAO DESIDERIO",34764,0,0
"2091","292895","SAO DOMINGOS",9085,0,0
"2092","292900","SAO FELIX",14784,0,0
"2093","292905","SAO FELIX DO CORIBE",15543,0,0
"2094","292910","SAO FELIPE",21083,0,0
"2095","292920","SAO FRANCISCO DO CONDE",40664,0,0
"2096","292925","SAO GABRIEL",18785,0,0
"2097","292930","SAO GONCALO DOS CAMPOS",38315,0,0
"2098","292935","SAO JOSE DA VITORIA",5562,0,0
"2099","292937","SAO JOSE DO JACUIPE",10546,0,0
"2100","292940","SAO MIGUEL DAS MATAS",11733,0,0
"2101","292950","SAO SEBASTIAO DO PASSE",44554,0,0
"2102","292960","SAPEACU",17421,1,0
"2103","292970","SATIRO DIAS",17330,0,0
"2104","292975","SAUBARA",12163,0,0
"2105","292980","SAUDE",12971,0,0
"2106","292990","SEABRA",44370,0,0
"2107","293000","SEBASTIAO LARANJEIRAS",11586,0,0
"2108","293010","SENHOR DO BONFIM",79813,0,0
"2109","293015","SERRA DO RAMALHO",31362,0,0
"2110","293020","SENTO SE",41279,0,0
"2111","293030","SERRA DOURADA",17261,0,0
"2112","293040","SERRA PRETA",14531,0,0
"2113","293050","SERRINHA",81693,0,0
"2114","293060","SERROLANDIA",13490,0,0
"2115","293070","SIMOES FILHO",137117,0,0
"2116","293075","SITIO DO MATO",13104,0,0
"2117","293076","SITIO DO QUINTO",9431,0,0
"2118","293077","SOBRADINHO",23274,0,0
"2119","293080","SOUTO SOARES",17118,0,0
"2120","293090","TABOCAS DO BREJO VELHO",12515,0,0
"2121","293100","TANHACU",20383,0,0
"2122","293105","TANQUE NOVO",17518,0,0
"2123","293110","TANQUINHO",7936,0,0
"2124","293120","TAPEROA",21421,0,0
"2125","293130","TAPIRAMUTA",16939,0,0
"2126","293135","TEIXEIRA DE FREITAS",164290,0,0
"2127","293140","TEODORO SAMPAIO",7296,0,0
"2128","293150","TEOFILANDIA",22590,1,0
"2129","293160","TEOLANDIA",15097,0,0
"2130","293170","TERRA NOVA",13018,0,0
"2131","293180","TREMEDAL",15996,0,0
"2132","293190","TUCANO",50903,0,0
"2133","293200","UAUA",23991,0,0
"2134","293210","UBAIRA",19860,0,0
"2135","293220","UBAITABA",18647,1,0
"2136","293230","UBATA",27481,0,0
"2137","293240","UIBAI",13894,0,0
"2138","293245","UMBURANAS",19573,0,0
"2139","293250","UNA",18108,0,0
"2140","293260","URANDI",16672,0,0
"2141","293270","URUCUCA",20312,0,0
"2142","293280","UTINGA",19330,0,0
"2143","293290","VALENCA",97873,0,0
"2144","293300","VALENTE",29111,0,0
"2145","293305","VARZEA DA ROCA",14135,0,0
"2146","293310","VARZEA DO POCO",9247,0,0
"2147","293315","VARZEA NOVA",12556,0,0
"2148","293317","VARZEDO",8734,0,0
"2149","293320","VERA CRUZ",44185,0,0
"2150","293325","VEREDA",6105,0,0
"2151","293330","VITORIA DA CONQUISTA",343643,0,0
"2152","293340","WAGNER",9342,0,0
"2153","293345","WANDERLEY",12125,0,0
"2154","293350","WENCESLAU GUIMARAES",20862,0,0
"2155","293360","XIQUE-XIQUE",46562,0,0
"2156","MUNICIPIO","IGNORADO - MG",0,0,0
"2157","310010","ABADIA DOS DOURADOS",7022,0,0
"2158","310020","ABAETE",23263,0,0
"2159","310030","ABRE CAMPO",13434,0,0
"2160","310040","ACAIACA",3995,0,0
"2161","310050","ACUCENA",9270,0,0
"2162","310060","AGUA BOA",13319,0,0
"2163","310070","AGUA COMPRIDA",1986,0,0
"2164","310090","AGUAS FORMOSAS",19285,0,0
"2165","310100","AGUAS VERMELHAS",13656,0,0
"2166","310110","AIMORES",25116,0,0
"2167","310120","AIURUOCA",5949,1,0
"2168","310130","ALAGOA",2657,0,0
"2169","310140","ALBERTINA",3015,0,0
"2170","310150","ALEM PARAIBA",35438,0,0
"2171","310160","ALFENAS",80973,0,0
"2172","310163","ALFREDO VASCONCELOS",7052,0,0
"2173","310170","ALMENARA",42380,0,0
"2174","310180","ALPERCATA",7448,0,0
"2175","310190","ALPINOPOLIS",20059,0,0
"2176","310200","ALTEROSA",14566,0,0
"2177","310205","ALTO CAPARAO",5938,0,0
"2178","310210","ALTO RIO DOCE",10723,0,0
"2179","310220","ALVARENGA",3783,0,0
"2180","310230","ALVINOPOLIS",15135,0,0
"2181","310240","ALVORADA DE MINAS",3605,0,0
"2182","310250","AMPARO DO SERRA",4643,0,0
"2183","310260","ANDRADAS",41704,0,0
"2184","310270","CACHOEIRA DE PAJEU",9470,0,0
"2185","310280","ANDRELANDIA",12189,0,0
"2186","310285","ANGELANDIA",8594,0,0
"2187","310290","ANTONIO CARLOS",11471,0,0
"2188","310300","ANTONIO DIAS",9233,0,0
"2189","310310","ANTONIO PRADO DE MINAS",1577,0,0
"2190","310320","ARACAI",2360,0,0
"2191","310340","ARACUAI",36715,0,0
"2192","310350","ARAGUARI",118361,0,0
"2193","310360","ARANTINA",2779,0,0
"2194","310370","ARAPONGA",8467,1,0
"2195","310375","ARAPORA",6992,0,0
"2196","310380","ARAPUA",2836,0,0
"2197","310390","ARAUJOS",9523,1,0
"2198","310400","ARAXA",108403,0,0
"2199","310410","ARCEBURGO",10990,0,0
"2200","310420","ARCOS",40658,0,0
"2201","310430","AREADO",15288,0,0
"2202","310440","ARGIRITA",2681,0,0
"2203","310450","ARINOS",17850,0,0
"2204","310460","ASTOLFO DUTRA",14358,0,0
"2205","310470","ATALEIA",12496,0,0
"2206","310480","AUGUSTO DE LIMA",4833,0,0
"2207","310490","BAEPENDI",19249,0,0
"2208","310500","BALDIM",7780,0,0
"2209","310510","BAMBUI",23964,0,0
"2210","310520","BANDEIRA",4738,0,0
"2211","310530","BANDEIRA DO SUL",5808,0,0
"2212","310540","BARAO DE COCAIS",33232,0,0
"2213","310550","BARAO DE MONTE ALTO",5311,0,0
"2214","310560","BARBACENA",139061,0,0
"2215","310570","BARRA LONGA",4905,0,0
"2216","310590","BARROSO",20981,0,0
"2217","310600","BELA VISTA DE MINAS",10269,0,0
"2218","310610","BELMIRO BRAGA",3422,0,0
"2219","310620","BELO HORIZONTE",2530701,0,0
"2220","310630","BELO ORIENTE",27277,0,0
"2221","310640","BELO VALE",7723,0,0
"2222","310650","BERILO",11813,0,0
"2223","310660","BERTOPOLIS",4609,0,0
"2224","310670","BETIM",450024,1,0
"2225","310690","BICAS",14612,0,0
"2226","310700","BIQUINHAS",2482,0,0
"2227","310710","BOA ESPERANCA",40308,0,0
"2228","310720","BOCAINA DE MINAS",5088,0,0
"2229","310730","BOCAIUVA",50521,0,0
"2230","310740","BOM DESPACHO",51436,1,0
"2231","310750","BOM JARDIM DE MINAS",6444,0,0
"2232","310760","BOM JESUS DA PENHA",4270,0,0
"2233","310770","BOM JESUS DO AMPARO",6182,0,0
"2234","310780","BOM JESUS DO GALHO",14792,0,0
"2235","310790","BOM REPOUSO",10527,0,0
"2236","310800","BOM SUCESSO",17612,0,0
"2237","310810","BONFIM",6852,0,0
"2238","310820","BONFINOPOLIS DE MINAS",5397,0,0
"2239","310825","BONITO DE MINAS",11502,0,0
"2240","310830","BORDA DA MATA",19809,0,0
"2241","310840","BOTELHOS",14927,0,0
"2242","310850","BOTUMIRIM",6259,0,0
"2243","310855","BRASILANDIA DE MINAS",16950,0,0
"2244","310860","BRASILIA DE MINAS",32460,0,0
"2245","310870","BRAS PIRES",4255,0,0
"2246","310880","BRAUNAS",4737,0,0
"2247","310890","BRAZOPOLIS",14364,0,0
"2248","310900","BRUMADINHO",41208,1,0
"2249","310910","BUENO BRANDAO",10982,0,0
"2250","310920","BUENOPOLIS",10342,0,0
"2251","310925","BUGRE",3984,0,0
"2252","310930","BURITIS",25179,0,0
"2253","310940","BURITIZEIRO",28184,0,0
"2254","310945","CABECEIRA GRANDE",7025,0,0
"2255","310950","CABO VERDE",14074,0,0
"2256","310960","CACHOEIRA DA PRATA",3580,0,0
"2257","310970","CACHOEIRA DE MINAS",11609,0,0
"2258","310990","CAETANOPOLIS",11869,0,0
"2259","311000","CAETE",45364,0,0
"2260","311010","CAIANA",5584,0,0
"2261","311020","CAJURI",3961,0,0
"2262","311030","CALDAS",14600,0,0
"2263","311040","CAMACHO",2839,0,0
"2264","311050","CAMANDUCAIA",21831,0,0
"2265","311060","CAMBUI",30068,0,0
"2266","311070","CAMBUQUIRA",12810,0,0
"2267","311080","CAMPANARIO",3739,0,0
"2268","311090","CAMPANHA",16855,0,0
"2269","311100","CAMPESTRE",21052,0,0
"2270","311110","CAMPINA VERDE",19759,0,0
"2271","311115","CAMPO AZUL",3830,1,0
"2272","311120","CAMPO BELO",54338,0,0
"2273","311130","CAMPO DO MEIO",11648,0,0
"2274","311140","CAMPO FLORIDO",8383,0,0
"2275","311150","CAMPOS ALTOS",15661,0,0
"2276","311160","CAMPOS GERAIS",28908,0,0
"2277","311180","CANAPOLIS",12251,0,0
"2278","311190","CANA VERDE",5585,0,0
"2279","311200","CANDEIAS",14890,0,0
"2280","311205","CANTAGALO",4575,0,0
"2281","311210","CAPARAO",5464,0,0
"2282","311220","CAPELA NOVA",4616,0,0
"2283","311230","CAPELINHA",38321,0,0
"2284","311240","CAPETINGA",6860,0,0
"2285","311250","CAPIM BRANCO",9896,0,0
"2286","311260","CAPINOPOLIS",16294,0,0
"2287","311265","CAPITAO ANDRADE",5559,0,0
"2288","311270","CAPITAO ENEAS",15388,0,0
"2289","311280","CAPITOLIO",8693,0,0
"2290","311290","CAPUTIRA",9318,0,0
"2291","311300","CARAI",23872,0,0
"2292","311320","CARANDAI",25831,0,0
"2293","311330","CARANGOLA",33022,0,0
"2294","311340","CARATINGA",93124,0,0
"2295","311350","CARBONITA",9423,0,0
"2296","311360","CAREACU",6826,0,0
"2297","311370","CARLOS CHAGAS",18516,0,0
"2298","311390","CARMO DA CACHOEIRA",12193,0,0
"2299","311400","CARMO DA MATA",11546,0,0
"2300","311410","CARMO DE MINAS",15031,0,0
"2301","311420","CARMO DO CAJURU",22900,0,0
"2302","311430","CARMO DO PARANAIBA",30339,0,0
"2303","311440","CARMO DO RIO CLARO",21310,0,0
"2304","311450","CARMOPOLIS DE MINAS",19756,0,0
"2305","311455","CARNEIRINHO",10103,0,0
"2306","311460","CARRANCAS",4052,1,0
"2307","311470","CARVALHOPOLIS",3614,0,0
"2308","311480","CARVALHOS",4445,0,0
"2309","311490","CASA GRANDE",2251,0,0
"2310","311500","CASCALHO RICO",3108,0,0
"2311","311510","CASSIA",17741,0,0
"2312","311520","CONCEICAO DA BARRA DE MINAS",3939,0,0
"2313","311530","CATAGUASES",75942,0,0
"2314","311535","CATAS ALTAS",5465,0,0
"2315","311540","CATAS ALTAS DA NORUEGA",3665,0,0
"2316","311545","CATUJI",6206,0,0
"2317","311547","CATUTI",4944,0,0
"2318","311550","CAXAMBU",21566,0,0
"2319","311570","CENTRAL DE MINAS",7059,0,0
"2320","311580","CENTRALINA",10343,0,0
"2321","311590","CHACARA",3216,0,0
"2322","311600","CHALE",5695,0,0
"2323","311610","CHAPADA DO NORTE",15334,0,0
"2324","311615","CHAPADA GAUCHA",14217,0,0
"2325","311630","CIPOTANEA",6811,0,0
"2326","311650","CLARO DOS POCOES",7478,0,0
"2327","311660","CLAUDIO",29093,0,0
"2328","311670","COIMBRA",7631,0,0
"2329","311680","COLUNA",8810,0,0
"2330","311700","COMERCINHO",6624,0,0
"2331","311710","CONCEICAO DA APARECIDA",10351,0,0
"2332","311720","CONCEICAO DAS PEDRAS",2814,0,0
"2333","311730","CONCEICAO DAS ALAGOAS",28782,0,0
"2334","311740","CONCEICAO DE IPANEMA",4581,0,0
"2335","311750","CONCEICAO DO MATO DENTRO",17438,0,0
"2336","311770","CONCEICAO DO RIO VERDE",13729,0,0
"2337","311780","CONCEICAO DOS OUROS",11852,0,0
"2338","311783","CONEGO MARINHO",7730,0,0
"2339","311790","CONGONHAL",12209,0,0
"2340","311800","CONGONHAS",55836,0,0
"2341","311820","CONQUISTA",6997,0,0
"2342","311830","CONSELHEIRO LAFAIETE",130584,0,0
"2343","311840","CONSELHEIRO PENA",22975,0,0
"2344","311850","CONSOLACAO",1786,0,0
"2345","311860","CONTAGEM",673849,0,0
"2346","311870","COQUEIRAL",9099,0,0
"2347","311880","CORACAO DE JESUS",26620,0,1
"2348","311890","CORDISBURGO",8903,0,0
"2349","311900","CORDISLANDIA",3546,0,1
"2350","311910","CORINTO",23607,0,0
"2351","311920","COROACI",9897,0,0
"2352","311930","COROMANDEL",27958,0,0
"2353","311940","CORONEL FABRICIANO",110709,0,0
"2354","311950","CORONEL MURTA",9209,0,0
"2355","311960","CORONEL PACHECO",3095,1,0
"2356","311970","CORONEL XAVIER CHAVES",3448,0,0
"2357","311980","CORREGO DANTA",3168,0,0
"2358","311990","CORREGO DO BOM JESUS",3685,0,0
"2359","312000","CORREGO NOVO",2688,0,0
"2360","312010","COUTO DE MAGALHAES DE MINAS",4436,0,0
"2361","312015","CRISOLITA",6814,0,0
"2362","312020","CRISTAIS",13060,0,0
"2363","312030","CRISTALIA",5992,0,0
"2364","312040","CRISTIANO OTONI",5161,0,0
"2365","312050","CRISTINA",10211,0,0
"2366","312060","CRUCILANDIA",5072,0,0
"2367","312070","CRUZEIRO DA FORTALEZA",3651,0,0
"2368","312080","CRUZILIA",15529,0,0
"2369","312083","CUPARAQUE",5026,0,0
"2370","312087","CURRAL DE DENTRO",7867,0,0
"2371","312090","CURVELO",81085,1,0
"2372","312110","DELFIM MOREIRA",8007,0,0
"2373","312120","DELFINOPOLIS",7146,0,0
"2374","312130","DESCOBERTO",5044,0,0
"2375","312140","DESTERRO DE ENTRE RIOS",7266,0,0
"2376","312160","DIAMANTINA",47924,0,0
"2377","312170","DIOGO DE VASCONCELOS",3779,0,0
"2378","312180","DIONISIO",7493,0,0
"2379","312190","DIVINESIA",3430,0,0
"2380","312200","DIVINO",20020,0,0
"2381","312210","DIVINO DAS LARANJEIRAS",4969,0,0
"2382","312220","DIVINOLANDIA DE MINAS",7655,0,0
"2383","312230","DIVINOPOLIS",242505,0,0
"2384","312235","DIVISA ALEGRE",6946,0,0
"2385","312240","DIVISA NOVA",6039,0,0
"2386","312245","DIVISOPOLIS",11396,0,0
"2387","312250","DOM CAVATI",5025,0,0
"2388","312260","DOM JOAQUIM",4436,0,0
"2389","312270","DOM SILVERIO",5227,0,0
"2390","312280","DOM VICOSO",2992,0,0
"2391","312290","DONA EUSEBIA",6664,0,1
"2392","312300","DORES DE CAMPOS",10291,0,0
"2393","312310","DORES DE GUANHAES",5139,0,0
"2394","312320","DORES DO INDAIA",13373,0,0
